long,lat,group,region,subregion,polyname
-77.61859130859375,35.38014602661133,1912,north carolina,lenoir,"north carolina,lenoir"
-77.57275390625,35.3858757019043,1912,north carolina,lenoir,"north carolina,lenoir"
-77.54410552978516,35.3916015625,1912,north carolina,lenoir,"north carolina,lenoir"
-77.48680877685547,35.44890213012695,1912,north carolina,lenoir,"north carolina,lenoir"
-81.5376205444336,35.574947357177734,1913,north carolina,lincoln,"north carolina,lincoln"
-81.531890869140625,35.58641052246094,1913,north carolina,lincoln,"north carolina,lincoln"
-80.95893859863281,35.54057312011719,1913,north carolina,lincoln,"north carolina,lincoln"
-80.95893859863281,35.53483963012695,1913,north carolina,lincoln,"north carolina,lincoln"
-80.96466827392578,35.51765441894531,1913,north carolina,lincoln,"north carolina,lincoln"
-80.96466827392578,35.506195068359375,1913,north carolina,lincoln,"north carolina,lincoln"
-80.94747161865234,35.47754669189453,1913,north carolina,lincoln,"north carolina,lincoln"
-80.95320892333984,35.454627990722656,1913,north carolina,lincoln,"north carolina,lincoln"
-80.95893859863281,35.420249938964844,1913,north carolina,lincoln,"north carolina,lincoln"
-81.4516830444336,35.420249938964844,1913,north carolina,lincoln,"north carolina,lincoln"
-81.47460174560547,35.44890213012695,1913,north carolina,lincoln,"north carolina,lincoln"
-81.50897979736328,35.49473571777344,1913,north carolina,lincoln,"north carolina,lincoln"
-81.52616119384766,35.54057312011719,1913,north carolina,lincoln,"north carolina,lincoln"
-81.5376205444336,35.574947357177734,1913,north carolina,lincoln,"north carolina,lincoln"
-82.213714599609375,35.53483963012695,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.23090362548828,35.54057312011719,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.31684875488281,35.59786605834961,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.31111145019531,35.59786605834961,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.29393005371094,35.59786605834961,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.282470703125,35.615055084228516,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.282470703125,35.62651443481445,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.29393005371094,35.64943313598633,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.30538177490234,35.67808151245117,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.30538177490234,35.68381118774414,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.282470703125,35.712459564208984,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.25382232666016,35.706729888916016,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.213714599609375,35.73537826538086,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.1736068725586,35.76975631713867,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.1736068725586,35.798404693603516,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.14495849609375,35.827049255371094,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.1163101196289,35.84423828125,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.11058044433594,35.8557014465332,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.06474304199219,35.8557014465332,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.9902572631836,35.918724060058594,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.96734619140625,35.93018341064453,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.96734619140625,35.94737243652344,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.95014953613281,35.96455764770508,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.9329605102539,35.92445373535156,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.94441986083984,35.872886657714844,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.96161651611328,35.84996795654297,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.984527587890625,35.81559371948242,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.87567138671875,35.72391891479492,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.85847473144531,35.6723518371582,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.83556365966797,35.63224792480469,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.829833984375,35.58641052246094,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.85274505615234,35.54057312011719,1914,north carolina,mcdowell,"north carolina,mcdowell"
-81.984527587890625,35.54057312011719,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.01317596435547,35.552032470703125,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.05329132080078,35.53483963012695,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.076202392578125,35.53483963012695,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.12776947021484,35.53483963012695,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.167877197265625,35.52338409423828,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.1907958984375,35.52911376953125,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.2079849243164,35.52911376953125,1914,north carolina,mcdowell,"north carolina,mcdowell"
-82.213714599609375,35.53483963012695,1914,north carolina,mcdowell,"north carolina,mcdowell"
-83.13617706298828,34.99626541137695,1915,north carolina,macon,"north carolina,macon"
-83.51432800292969,34.99053192138672,1915,north carolina,macon,"north carolina,macon"
-83.5315170288086,35.01918029785156,1915,north carolina,macon,"north carolina,macon"
-83.54297637939453,35.02490997314453,1915,north carolina,macon,"north carolina,macon"
-83.56016540527344,35.053558349609375,1915,north carolina,macon,"north carolina,macon"
-83.5658950805664,35.08220291137695,1915,north carolina,macon,"north carolina,macon"
-83.61173248291016,35.10512161254883,1915,north carolina,macon,"north carolina,macon"
-83.617462158203125,35.122310638427734,1915,north carolina,macon,"north carolina,macon"
-83.63465118408203,35.122310638427734,1915,north carolina,macon,"north carolina,macon"
-83.640380859375,35.13377380371094,1915,north carolina,macon,"north carolina,macon"
-83.6575698852539,35.139503479003906,1915,north carolina,macon,"north carolina,macon"
-83.65184020996094,35.15669250488281,1915,north carolina,macon,"north carolina,macon"
-83.6575698852539,35.162418365478516,1915,north carolina,macon,"north carolina,macon"
-83.69767761230469,35.162418365478516,1915,north carolina,macon,"north carolina,macon"
-83.7320556640625,35.15669250488281,1915,north carolina,macon,"north carolina,macon"
-83.72059631347656,35.17387771606445,1915,north carolina,macon,"north carolina,macon"
-83.7091293334961,35.19106674194336,1915,north carolina,macon,"north carolina,macon"
-83.72632598876953,35.19679641723633,1915,north carolina,macon,"north carolina,macon"
-83.7320556640625,35.19679641723633,1915,north carolina,macon,"north carolina,macon"
-83.72632598876953,35.208255767822266,1915,north carolina,macon,"north carolina,macon"
-83.69767761230469,35.24263381958008,1915,north carolina,macon,"north carolina,macon"
-83.72059631347656,35.26555252075195,1915,north carolina,macon,"north carolina,macon"
-83.69194793701172,35.27701187133789,1915,north carolina,macon,"north carolina,macon"
-83.66902160644531,35.28274154663086,1915,north carolina,macon,"north carolina,macon"
-83.62892150878906,35.28847122192383,1915,north carolina,macon,"north carolina,macon"
-83.58881378173828,35.28274154663086,1915,north carolina,macon,"north carolina,macon"
-83.49713897705078,35.299930572509766,1915,north carolina,macon,"north carolina,macon"
-83.4742202758789,35.299930572509766,1915,north carolina,macon,"north carolina,macon"
-83.44557189941406,35.32284927368164,1915,north carolina,macon,"north carolina,macon"
-83.42838287353516,35.32284927368164,1915,north carolina,macon,"north carolina,macon"
-83.39400482177734,35.328575134277344,1915,north carolina,macon,"north carolina,macon"
-83.37681579589844,35.328575134277344,1915,north carolina,macon,"north carolina,macon"
-83.33670806884766,35.34003829956055,1915,north carolina,macon,"north carolina,macon"
-83.32525634765625,35.30565643310547,1915,north carolina,macon,"north carolina,macon"
-83.31952667236328,35.28274154663086,1915,north carolina,macon,"north carolina,macon"
-83.296600341796875,35.24263381958008,1915,north carolina,macon,"north carolina,macon"
-83.27368927001953,35.24263381958008,1915,north carolina,macon,"north carolina,macon"
-83.23358154296875,35.24836349487305,1915,north carolina,macon,"north carolina,macon"
-83.21638488769531,35.24836349487305,1915,north carolina,macon,"north carolina,macon"
-83.22212219238281,35.17961120605469,1915,north carolina,macon,"north carolina,macon"
-83.15909576416016,35.099395751953125,1915,north carolina,macon,"north carolina,macon"
-83.15336608886719,35.08793640136719,1915,north carolina,macon,"north carolina,macon"
-83.164825439453125,35.08220291137695,1915,north carolina,macon,"north carolina,macon"
-83.18201446533203,35.06501770019531,1915,north carolina,macon,"north carolina,macon"
-83.17628479003906,35.05928421020508,1915,north carolina,macon,"north carolina,macon"
-83.15909576416016,35.053558349609375,1915,north carolina,macon,"north carolina,macon"
-83.14190673828125,35.04209899902344,1915,north carolina,macon,"north carolina,macon"
-83.13617706298828,34.99626541137695,1915,north carolina,macon,"north carolina,macon"
-82.88407135009766,35.67808151245117,1916,north carolina,madison,"north carolina,madison"
-82.90699768066406,35.68381118774414,1916,north carolina,madison,"north carolina,madison"
-82.91272735595703,35.68954086303711,1916,north carolina,madison,"north carolina,madison"
-82.90699768066406,35.712459564208984,1916,north carolina,madison,"north carolina,madison"
-82.91844940185547,35.74110794067383,1916,north carolina,madison,"north carolina,madison"
-82.91272735595703,35.752567291259766,1916,north carolina,madison,"north carolina,madison"
-82.91272735595703,35.758296966552734,1916,north carolina,madison,"north carolina,madison"
-82.94136810302734,35.81559371948242,1916,north carolina,madison,"north carolina,madison"
-82.91272735595703,35.8557014465332,1916,north carolina,madison,"north carolina,madison"
-82.8955307006836,35.872886657714844,1916,north carolina,madison,"north carolina,madison"
-82.91272735595703,35.89007568359375,1916,north carolina,madison,"north carolina,madison"
-82.91844940185547,35.92445373535156,1916,north carolina,madison,"north carolina,madison"
-82.889801025390625,35.9359130859375,1916,north carolina,madison,"north carolina,madison"
-82.86688995361328,35.94737243652344,1916,north carolina,madison,"north carolina,madison"
-82.8267822265625,35.93018341064453,1916,north carolina,madison,"north carolina,madison"
-82.8038558959961,35.94164276123047,1916,north carolina,madison,"north carolina,madison"
-82.78667449951172,35.958831787109375,1916,north carolina,madison,"north carolina,madison"
-82.78667449951172,35.98175048828125,1916,north carolina,madison,"north carolina,madison"
-82.7522964477539,36.004669189453125,1916,north carolina,madison,"north carolina,madison"
-82.6606216430664,36.06196594238281,1916,north carolina,madison,"north carolina,madison"
-82.63770294189453,36.06196594238281,1916,north carolina,madison,"north carolina,madison"
-82.60905456542969,36.0333137512207,1916,north carolina,madison,"north carolina,madison"
-82.620513916015625,36.004669189453125,1916,north carolina,madison,"north carolina,madison"
-82.620513916015625,35.98175048828125,1916,north carolina,madison,"north carolina,madison"
-82.60905456542969,35.97029113769531,1916,north carolina,madison,"north carolina,madison"
-82.58040618896484,35.96455764770508,1916,north carolina,madison,"north carolina,madison"
-82.54603576660156,35.96455764770508,1916,north carolina,madison,"north carolina,madison"
-82.50592803955078,35.97602081298828,1916,north carolina,madison,"north carolina,madison"
-82.483001708984375,35.94164276123047,1916,north carolina,madison,"north carolina,madison"
-82.50019836425781,35.93018341064453,1916,north carolina,madison,"north carolina,madison"
-82.50019836425781,35.918724060058594,1916,north carolina,madison,"north carolina,madison"
-82.4428939819336,35.87862014770508,1916,north carolina,madison,"north carolina,madison"
-82.437164306640625,35.867156982421875,1916,north carolina,madison,"north carolina,madison"
-82.437164306640625,35.84423828125,1916,north carolina,madison,"north carolina,madison"
-82.46581268310547,35.83278274536133,1916,north carolina,madison,"north carolina,madison"
-82.49446105957031,35.821319580078125,1916,north carolina,madison,"north carolina,madison"
-82.5689468383789,35.78694534301758,1916,north carolina,madison,"north carolina,madison"
-82.67207336425781,35.74110794067383,1916,north carolina,madison,"north carolina,madison"
-82.69499969482422,35.72964859008789,1916,north carolina,madison,"north carolina,madison"
-82.712188720703125,35.73537826538086,1916,north carolina,madison,"north carolina,madison"
-82.71791076660156,35.72391891479492,1916,north carolina,madison,"north carolina,madison"
-82.72364807128906,35.712459564208984,1916,north carolina,madison,"north carolina,madison"
-82.74083709716797,35.712459564208984,1916,north carolina,madison,"north carolina,madison"
-82.80958557128906,35.69527053833008,1916,north carolina,madison,"north carolina,madison"
-82.83251190185547,35.69527053833008,1916,north carolina,madison,"north carolina,madison"
-82.84969329833984,35.69527053833008,1916,north carolina,madison,"north carolina,madison"
-82.86688995361328,35.69527053833008,1916,north carolina,madison,"north carolina,madison"
-82.87261962890625,35.68954086303711,1916,north carolina,madison,"north carolina,madison"
-82.88407135009766,35.67808151245117,1916,north carolina,madison,"north carolina,madison"
-77.188873291015625,35.74110794067383,1917,north carolina,martin,"north carolina,martin"
-77.2117919921875,35.7640266418457,1917,north carolina,martin,"north carolina,martin"
-77.26908874511719,35.76975631713867,1917,north carolina,martin,"north carolina,martin"
-77.26908874511719,35.78694534301758,1917,north carolina,martin,"north carolina,martin"
-77.36076354980469,35.81559371948242,1917,north carolina,martin,"north carolina,martin"
-77.35503387451172,35.912994384765625,1917,north carolina,martin,"north carolina,martin"
-77.36076354980469,35.92445373535156,1917,north carolina,martin,"north carolina,martin"
-77.3951416015625,35.94164276123047,1917,north carolina,martin,"north carolina,martin"
-77.40087127685547,35.958831787109375,1917,north carolina,martin,"north carolina,martin"
-77.40087127685547,35.998939514160156,1917,north carolina,martin,"north carolina,martin"
-77.32637786865234,36.05623245239258,1917,north carolina,martin,"north carolina,martin"
-77.24044036865234,36.02185821533203,1917,north carolina,martin,"north carolina,martin"
-77.22325134277344,36.004669189453125,1917,north carolina,martin,"north carolina,martin"
-77.2117919921875,35.99320983886719,1917,north carolina,martin,"north carolina,martin"
-77.20033264160156,35.97602081298828,1917,north carolina,martin,"north carolina,martin"
-77.20033264160156,35.97029113769531,1917,north carolina,martin,"north carolina,martin"
-77.20606231689453,35.94164276123047,1917,north carolina,martin,"north carolina,martin"
-77.188873291015625,35.9359130859375,1917,north carolina,martin,"north carolina,martin"
-77.15450286865234,35.94737243652344,1917,north carolina,martin,"north carolina,martin"
-77.13157653808594,35.93018341064453,1917,north carolina,martin,"north carolina,martin"
-77.1086654663086,35.93018341064453,1917,north carolina,martin,"north carolina,martin"
-77.08573913574219,35.9359130859375,1917,north carolina,martin,"north carolina,martin"
-77.05709075927734,35.94164276123047,1917,north carolina,martin,"north carolina,martin"
-77.03417205810547,35.93018341064453,1917,north carolina,martin,"north carolina,martin"
-77.02845001220703,35.912994384765625,1917,north carolina,martin,"north carolina,martin"
-77.03417205810547,35.89007568359375,1917,north carolina,martin,"north carolina,martin"
-77.06282806396484,35.867156982421875,1917,north carolina,martin,"north carolina,martin"
-77.03990173339844,35.861427307128906,1917,north carolina,martin,"north carolina,martin"
-76.99979400634766,35.872886657714844,1917,north carolina,martin,"north carolina,martin"
-76.96541595458984,35.88434600830078,1917,north carolina,martin,"north carolina,martin"
-76.93677520751953,35.89007568359375,1917,north carolina,martin,"north carolina,martin"
-76.913848876953125,35.89007568359375,1917,north carolina,martin,"north carolina,martin"
-76.89666748046875,35.88434600830078,1917,north carolina,martin,"north carolina,martin"
-76.89093780517578,35.861427307128906,1917,north carolina,martin,"north carolina,martin"
-76.89666748046875,35.83278274536133,1917,north carolina,martin,"north carolina,martin"
-76.87947845458984,35.81559371948242,1917,north carolina,martin,"north carolina,martin"
-76.85655975341797,35.83278274536133,1917,north carolina,martin,"north carolina,martin"
-76.84510040283203,35.84423828125,1917,north carolina,martin,"north carolina,martin"
-76.83937072753906,35.872886657714844,1917,north carolina,martin,"north carolina,martin"
-76.8336410522461,35.88434600830078,1917,north carolina,martin,"north carolina,martin"
-76.81072235107422,35.89007568359375,1917,north carolina,martin,"north carolina,martin"
-76.77061462402344,35.87862014770508,1917,north carolina,martin,"north carolina,martin"
-76.7763442993164,35.84423828125,1917,north carolina,martin,"north carolina,martin"
-76.782073974609375,35.81559371948242,1917,north carolina,martin,"north carolina,martin"
-76.80499267578125,35.7640266418457,1917,north carolina,martin,"north carolina,martin"
-76.81645202636719,35.74110794067383,1917,north carolina,martin,"north carolina,martin"
-76.8279037475586,35.69527053833008,1917,north carolina,martin,"north carolina,martin"
-77.005523681640625,35.666622161865234,1917,north carolina,martin,"north carolina,martin"
-77.17741394042969,35.7468376159668,1917,north carolina,martin,"north carolina,martin"
-77.188873291015625,35.74110794067383,1917,north carolina,martin,"north carolina,martin"
-80.86153411865234,35.02490997314453,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.9073715209961,35.08220291137695,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.9417495727539,35.11658477783203,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.03914642333984,35.05928421020508,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.05634307861328,35.08220291137695,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.05634307861328,35.099395751953125,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.04488372802734,35.11085510253906,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.0276870727539,35.13377380371094,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.02196502685547,35.162418365478516,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.01050567626953,35.17387771606445,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.00477600097656,35.19106674194336,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.0162353515625,35.213985443115234,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.01050567626953,35.23117446899414,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.01050567626953,35.28274154663086,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.987579345703125,35.328575134277344,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.98185729980469,35.34003829956055,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.97039794921875,35.345767974853516,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.93601989746094,35.35149383544922,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.924560546875,35.35149383544922,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.924560546875,35.36295700073242,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.9417495727539,35.368682861328125,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.95893859863281,35.368682861328125,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.97612762451172,35.368682861328125,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.98185729980469,35.368682861328125,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.97612762451172,35.38014602661133,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.96466827392578,35.3916015625,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.95893859863281,35.420249938964844,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.95320892333984,35.454627990722656,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.94747161865234,35.47754669189453,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.96466827392578,35.506195068359375,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.96466827392578,35.51765441894531,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.78704833984375,35.506195068359375,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.78704833984375,35.47754669189453,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.75267028808594,35.3916015625,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.68965148925781,35.34003829956055,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.672454833984375,35.254093170166016,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.64954376220703,35.24263381958008,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.5750503540039,35.19679641723633,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.78131866455078,35.02490997314453,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-80.86153411865234,35.02490997314453,1918,north carolina,mecklenburg,"north carolina,mecklenburg"
-81.9902572631836,35.918724060058594,1919,north carolina,mitchell,"north carolina,mitchell"
-82.06474304199219,35.8557014465332,1919,north carolina,mitchell,"north carolina,mitchell"
-82.11058044433594,35.8557014465332,1919,north carolina,mitchell,"north carolina,mitchell"
-82.1163101196289,35.84423828125,1919,north carolina,mitchell,"north carolina,mitchell"
-82.14495849609375,35.827049255371094,1919,north carolina,mitchell,"north carolina,mitchell"
-82.15068817138672,35.84996795654297,1919,north carolina,mitchell,"north carolina,mitchell"
-82.15068817138672,35.87862014770508,1919,north carolina,mitchell,"north carolina,mitchell"
-82.15641784667969,35.907264709472656,1919,north carolina,mitchell,"north carolina,mitchell"
-82.15641784667969,35.92445373535156,1919,north carolina,mitchell,"north carolina,mitchell"
-82.19652557373047,35.92445373535156,1919,north carolina,mitchell,"north carolina,mitchell"
-82.2079849243164,35.94737243652344,1919,north carolina,mitchell,"north carolina,mitchell"
-82.20225524902344,36.004669189453125,1919,north carolina,mitchell,"north carolina,mitchell"
-82.23090362548828,36.004669189453125,1919,north carolina,mitchell,"north carolina,mitchell"
-82.24236297607422,36.004669189453125,1919,north carolina,mitchell,"north carolina,mitchell"
-82.24809265136719,35.98747634887695,1919,north carolina,mitchell,"north carolina,mitchell"
-82.26527404785156,35.98747634887695,1919,north carolina,mitchell,"north carolina,mitchell"
-82.282470703125,35.99320983886719,1919,north carolina,mitchell,"north carolina,mitchell"
-82.282470703125,36.01612854003906,1919,north carolina,mitchell,"north carolina,mitchell"
-82.28820037841797,36.044776916503906,1919,north carolina,mitchell,"north carolina,mitchell"
-82.31684875488281,36.044776916503906,1919,north carolina,mitchell,"north carolina,mitchell"
-82.32257843017578,36.06196594238281,1919,north carolina,mitchell,"north carolina,mitchell"
-82.33976745605469,36.06196594238281,1919,north carolina,mitchell,"north carolina,mitchell"
-82.3855972290039,36.08488464355469,1919,north carolina,mitchell,"north carolina,mitchell"
-82.345489501953125,36.113529205322266,1919,north carolina,mitchell,"north carolina,mitchell"
-82.31684875488281,36.119258880615234,1919,north carolina,mitchell,"north carolina,mitchell"
-82.27674102783203,36.119258880615234,1919,north carolina,mitchell,"north carolina,mitchell"
-82.25382232666016,36.119258880615234,1919,north carolina,mitchell,"north carolina,mitchell"
-82.21943664550781,36.13644790649414,1919,north carolina,mitchell,"north carolina,mitchell"
-82.1736068725586,36.14217758178711,1919,north carolina,mitchell,"north carolina,mitchell"
-82.15068817138672,36.13071823120117,1919,north carolina,mitchell,"north carolina,mitchell"
-82.13349914550781,36.113529205322266,1919,north carolina,mitchell,"north carolina,mitchell"
-82.1163101196289,36.10780334472656,1919,north carolina,mitchell,"north carolina,mitchell"
-82.0819320678711,36.10206985473633,1919,north carolina,mitchell,"north carolina,mitchell"
-82.05329132080078,36.004669189453125,1919,north carolina,mitchell,"north carolina,mitchell"
-82.08766174316406,35.98175048828125,1919,north carolina,mitchell,"north carolina,mitchell"
-82.05901336669922,35.97029113769531,1919,north carolina,mitchell,"north carolina,mitchell"
-82.01317596435547,35.93018341064453,1919,north carolina,mitchell,"north carolina,mitchell"
-81.9902572631836,35.918724060058594,1919,north carolina,mitchell,"north carolina,mitchell"
-80.1797103881836,35.506195068359375,1920,north carolina,montgomery,"north carolina,montgomery"
-80.05939483642578,35.51192092895508,1920,north carolina,montgomery,"north carolina,montgomery"
-79.74427032470703,35.52338409423828,1920,north carolina,montgomery,"north carolina,montgomery"
-79.7270736694336,35.44316864013672,1920,north carolina,montgomery,"north carolina,montgomery"
-79.69843292236328,35.328575134277344,1920,north carolina,montgomery,"north carolina,montgomery"
-79.69843292236328,35.27128219604492,1920,north carolina,montgomery,"north carolina,montgomery"
-79.69843292236328,35.254093170166016,1920,north carolina,montgomery,"north carolina,montgomery"
-79.68697357177734,35.254093170166016,1920,north carolina,montgomery,"north carolina,montgomery"
-79.66405487060547,35.254093170166016,1920,north carolina,montgomery,"north carolina,montgomery"
-79.6583251953125,35.24263381958008,1920,north carolina,montgomery,"north carolina,montgomery"
-79.6411361694336,35.213985443115234,1920,north carolina,montgomery,"north carolina,montgomery"
-79.6411361694336,35.19106674194336,1920,north carolina,montgomery,"north carolina,montgomery"
-79.62394714355469,35.17961120605469,1920,north carolina,montgomery,"north carolina,montgomery"
-79.60675811767578,35.15669250488281,1920,north carolina,montgomery,"north carolina,montgomery"
-79.6353988647461,35.162418365478516,1920,north carolina,montgomery,"north carolina,montgomery"
-79.6411361694336,35.168148040771484,1920,north carolina,montgomery,"north carolina,montgomery"
-79.68697357177734,35.17387771606445,1920,north carolina,montgomery,"north carolina,montgomery"
-79.70416259765625,35.17387771606445,1920,north carolina,montgomery,"north carolina,montgomery"
-79.8359375,35.17961120605469,1920,north carolina,montgomery,"north carolina,montgomery"
-79.88177490234375,35.168148040771484,1920,north carolina,montgomery,"north carolina,montgomery"
-79.9104232788086,35.162418365478516,1920,north carolina,montgomery,"north carolina,montgomery"
-79.97917938232422,35.168148040771484,1920,north carolina,montgomery,"north carolina,montgomery"
-80.019287109375,35.139503479003906,1920,north carolina,montgomery,"north carolina,montgomery"
-80.04793548583984,35.15095901489258,1920,north carolina,montgomery,"north carolina,montgomery"
-80.07658386230469,35.15095901489258,1920,north carolina,montgomery,"north carolina,montgomery"
-80.06512451171875,35.17387771606445,1920,north carolina,montgomery,"north carolina,montgomery"
-80.06512451171875,35.213985443115234,1920,north carolina,montgomery,"north carolina,montgomery"
-80.07658386230469,35.22544479370117,1920,north carolina,montgomery,"north carolina,montgomery"
-80.0937728881836,35.254093170166016,1920,north carolina,montgomery,"north carolina,montgomery"
-80.0937728881836,35.27701187133789,1920,north carolina,montgomery,"north carolina,montgomery"
-80.0880355834961,35.3113899230957,1920,north carolina,montgomery,"north carolina,montgomery"
-80.06512451171875,35.368682861328125,1920,north carolina,montgomery,"north carolina,montgomery"
-80.05366516113281,35.3916015625,1920,north carolina,montgomery,"north carolina,montgomery"
-80.07085418701172,35.4030647277832,1920,north carolina,montgomery,"north carolina,montgomery"
-80.082305908203125,35.414520263671875,1920,north carolina,montgomery,"north carolina,montgomery"
-80.09950256347656,35.42598342895508,1920,north carolina,montgomery,"north carolina,montgomery"
-80.11669158935547,35.420249938964844,1920,north carolina,montgomery,"north carolina,montgomery"
-80.1224136352539,35.44890213012695,1920,north carolina,montgomery,"north carolina,montgomery"
-80.1224136352539,35.460357666015625,1920,north carolina,montgomery,"north carolina,montgomery"
-80.15106964111328,35.47754669189453,1920,north carolina,montgomery,"north carolina,montgomery"
-80.1797103881836,35.506195068359375,1920,north carolina,montgomery,"north carolina,montgomery"
-79.60675811767578,35.15669250488281,1921,north carolina,moore,"north carolina,moore"
-79.62394714355469,35.17961120605469,1921,north carolina,moore,"north carolina,moore"
-79.6411361694336,35.19106674194336,1921,north carolina,moore,"north carolina,moore"
-79.6411361694336,35.213985443115234,1921,north carolina,moore,"north carolina,moore"
-79.6583251953125,35.24263381958008,1921,north carolina,moore,"north carolina,moore"
-79.66405487060547,35.254093170166016,1921,north carolina,moore,"north carolina,moore"
-79.68697357177734,35.254093170166016,1921,north carolina,moore,"north carolina,moore"
-79.69843292236328,35.254093170166016,1921,north carolina,moore,"north carolina,moore"
-79.69843292236328,35.27128219604492,1921,north carolina,moore,"north carolina,moore"
-79.69843292236328,35.328575134277344,1921,north carolina,moore,"north carolina,moore"
-79.7270736694336,35.44316864013672,1921,north carolina,moore,"north carolina,moore"
-79.74427032470703,35.52338409423828,1921,north carolina,moore,"north carolina,moore"
-79.52081298828125,35.52911376953125,1921,north carolina,moore,"north carolina,moore"
-79.34319305419922,35.51192092895508,1921,north carolina,moore,"north carolina,moore"
-79.33746337890625,35.506195068359375,1921,north carolina,moore,"north carolina,moore"
-79.34319305419922,35.49473571777344,1921,north carolina,moore,"north carolina,moore"
-79.35465240478516,35.4832763671875,1921,north carolina,moore,"north carolina,moore"
-79.30308532714844,35.408790588378906,1921,north carolina,moore,"north carolina,moore"
